Comment,Rate,Time,User
Kém. Quá kém so với điện thoại trung quốc.4 nghìn gì hết nhanh. Nóng máy. Loa rè. Chơi gem âm thanh bé tí. Không to như lúc nghe nhạc. Sạc thì chậm xả pin thì nhanh. Được mối quả màn hình tạm được ,1,16/10/2019,Triệu văn linh
,0,,
Mình mới mua máy được 6 ngày.hôm nay gặp tình trạng mất sóng như thế này.1 sim thì sóng khỏe.1 sim thì ko có sóng.mà cả 2 sim đều là sim 1viettel sim 4G mới như nhau.chắc chắn ko phải do sim mà do máy.khi thì cả 2 sim vẫn hiện 2 vạch sóng.nhưng gọi đi ko được.máy khác gọi đến thì thuê bao.,1,16/10/2019,Ngọc
"Thế giới di động sẽ liên hệ hướng dẫn, khắc phục lỗi sản phẩm",0,17/10/2019,Xong Lê
,0,,
Em mua được 3 ngày xài thì thấy pin tụt nhanh cứ 5 phút tuột 1% pin như vạy là có lổi nsx hay đúng rồi ạ,3,16/10/2019,Tuấn anh
,0,,
"Máy rất tốt  trước giờ toàn dùng Sam lần này vẫn quyết định mua A50 thật sự rất hài lòng. Cam đẹp cấu hình tốt máy chạy rất nhanh, vân tay thấy mọi người chê nhưng mình sử dụng rất ổn, nên đặt áp hết ngón tay xuống sẽ dễ nhận hơn, chỉ có pin thì thấy hơi nhanh hết dù 4000mah. Mà thấy mấy máy mà có sạc nhanh thì pin nhanh hết hơn nhưng đây là 1 sản phẩm tốt.",5,04/04/2019,Bảo
,0,,
Pin nhanh hết quá màn hình bị lỗi giật màn hình. Mà máy chạy cũng chậm nữa nói chung k hài lòng ,2,04/04/2019,Bich
Sao giống mình vậy? Mình cũng bị giật màn hình ,0,04/04/2019,Dao xuân tu
Mình củng z !! Z la lỗi máy mà bảo hành noi lỗi ứng dụng,0,05/04/2019,Phan hiền
,0,,
Máy chạy 4g chán kinh khủng.mang cái mác ram 4g chạy chán,3,04/04/2019,Hoàng anh kiên
Bạn nên đem kiểm tra hoặc đổi lại. Mình xài 4g chơi game. Tải game. Lướt fb. Xem phim đều mượt hết mà,0,05/04/2019,Thuận
,0,,
"Máy đẹp, pin sài lâu, chơi game ít bị lag, chụp hình ok, nhân viên phục vụ rất tận tình",5,16/07/2019,Nguyễn Lê Thanh Nhàn
,0,,
Máy tốt . Mọi thứ đều ok. Ko giống như mọi ng đánh giá nhân viên thì quá nhiệt tình.,5,16/07/2019,Nguyễn Thành Thắng
,0,,
,0,,
,0,,
Cho em hỏi là mình sài còn khoảng 60 70 % pin sạc tiếp có bị chai pin ko ạ. Với sạc như nào không bị chai pin ạ,1,27/03/2019,Lâm thị ánh tuyết
Ko bạn.,0,27/03/2019,Chương
"Khuyên bạn khi xài đt, bạn cứ xài 1 cách thoải mái đừng lo gì cả",0,27/03/2019,An
Hỏi mà cũng đánh giá 1 sao ha,0,27/03/2019,Kha
Sạc thoải mái...đừng để cạn quá...thời gian sạc lâu...thi mơi gây nóng ..chai pin...nếu vậy..thì phải tắt nguồn..để sạc...như sạc qua đêm..k gây hư pin...,0,28/03/2019,Long Kỳ
,0,,
Sau 1tuan su dụng.theo như giá dt tầm trung thì máy khá là ok.camara tốt.nhận diện khuôn mặt nhanh.sạc pin khoản 2.5tieng là đầy pin.vì kích thước màng hình lớn nên việc sử dụng pin choi game trong 6  tiếng là khá ok,5,27/03/2019,Tuấn
,0,,
"Máy nóng kinh nhất là khi đag nch hoặc đúc túi quần, pin hết quá nhanh dù k dùng j, đc mỗi cái chụp ảnh đẹp.",3,27/03/2019,Trang
Hình như ko dùng để qua đêm mất 2 phần trăm pin thoii,0,27/03/2019,Chương
,0,,
"Mình mua máy đc 4 ngày rồi. Nhận xét ban đầu máy cầm khá vừa tay k to cũng k nhỏ. Pin khỏe thích hợp cho những bạn hay chơi game như liên quân và pubg.
Còn một điều nữa là cục sạc khi m.n mua theo máy đc bảo hành 6 tháng nhưng có trục chặc gì thì m.n nghe mình vứt luôn cục sạc. Ra quán mua cục mới :)) chứ bên TGDĐ không hỗ trợ đổi sạc cho m.n 
Sạc em mua có dòng chữ SAMSUNG màu đen 
Sạc của TGDĐ là dòng chữ SAMSUNG màu trắng ",5,16/10/2019,Đỗ Thanh Dũng
"Sạc chữ SAMSUNG màu đen là những thế hệ trước, giờ in chìm hết rồi bạn ơi, không phải hàng dỏm đâu, đừng lo",0,01/03/2020,Ngân
,0,,
@Hoàng Anh Kiên: 4g chạy như 2g . Nản với ss,0,24/04/2019,Viên lâm
,0,,
"Máy sạc nóng ( cắm sạc 2 phút) , bắt wf và sóng 4g rất yếu chỉ hiện 1 cột thui,  vào mạng rất chậm, nhanh hết pin, quá tệ ",2,04/04/2019,Hải
,0,,
"A50 kết nối 4g quá kém, cùng 1 sim cùng 1 nơi nhưng bỏ vào mày khác chạy vù vù mà bỏ vào a50 ko load nổi ảnh trên fb luôn. Chán thật.",2,03/04/2019,HB
Mình đang bất mãng về sóng yếu. Ở ngay trung tâm mà có 1 nấc song. Thử đủ sim. Cũng vậy,0,04/04/2019,Sung
,0,,
"mình nhận đt từ 23 sử dungj tất cả đều ổn mà , bạn nhờ cửa hàng kt lại xem ",0,28/03/2019,trần văn ngọc
"minhf nhận và xử dụng đt từ 23/3 đến giờ đều ổn mà, trường hợp đt bạn như vậy nên nhờ shop kt lại xem !",0,28/03/2019,trần văn ngọc
,0,,
"Anh chị em nào , không hoạt động máy , để yên cả ngày vẫn tuột Pin thì mình mới tìm hiểu được 1 cách :
Tắt cái thanh cộng cụ Google ở màn hình chính đi. Là sẽ không còn bị nữa nhé. Sau 4 ngày sử dụng mình có để ý , cái thanh công cụ đó nó là nền và nó làm hao hục quá nhiều Pin của sản phẫm !!!",5,27/03/2019,Vinh
,0,,
Máy màn hình đẹp pin rất tệ camera hơi ổn. Lỡ mua rồi cũng hơi tiếc tạm chấp nhận,2,27/03/2019,nguyễn huỳnh thanh tâm
,0,,
"Mới mua máy được mấy ngày nhưng thấy máy nhanh hết pin, pin tụt nhanh, vân tay chậm, vào mạng kém, sóng yếu. Còn lại là ok hết",3,27/03/2019,Thiết Nguyễn
,0,,
"Thấy ai cũng chê pin yếu mình ko biết các bạn sài cái j và muốn thế nào moi vừa ý các bạn.mình co chụp lại pin của mình sử dụng 2h đồng hồ trong đó chơi game gần 40p pin xuống 10%, để nguyên đêm xuống 2% mình cảm thấy ok rùi trước kia mình sài máy pin 8700 cũng chỉ sài 1 ngày, với tầm giá 6tr thi mức pin này là hợp lý, còn các tính năng khác của máy thì tùy nhu cầu của mỗi người nên mình ko đánh giá",5,27/03/2019,Nhuan tran
Mình mới mua được 2 tuần cảm thấy sài rất ok pin trâu .,5,13/05/2019,Nguyenvanthien
Cặp nhat,0,14/05/2019,Khánh phương
,0,,
"Bắt wifi siêu kém, thua đt cũ xài 2 năm trước, pin 4000 để không vẫn xuống nhanh mặc dù mua được 2 ngày. Cảm thấy khá là thất vọng.",3,13/05/2019,Trần Châu Phi
,0,,
Trò chơi trong game launcher hay bị tự động xóa....Treo trò chơi dùng game tools có hiện tượng lag nhẹ ,2,13/05/2019,Cường
,0,,
"Sản phẩm trong phân khúc tầm trung nên mua. Bạn nào lo lắng về vân tay đặt dưới màn hình thì có thể lên youtube tham khảo cách khắc phục vân tay k nhạy trên a50 nhé. Mình đã test thử nhanh x2 lần ok lắm hii. Nhiều tính năng , giao diện đẹp, vào mạng nhanh, chơi liên quân cũng ok . Cảm thấy k hối hận khi lựa chọn ",5,13/05/2019,Thuy
,0,,
Mọi thứ trên máy đều ổn ngoại trừ bắt sóng 4g và wifi hơi kém. Mong TGDD phản hồi cho hãng để đưa ra bản vá lỗi nhanh,3,12/05/2019,Đào Văn Thao
Điện thoại khá ổn về mọi mặt trừ về pin ra. Pin rất mau hết để từ 20h đến 6h sáng hôm sau pin tuột 5 đến 6% pin trong khi mình đã tắt tất cả ứng dụng chạy ngầm,4,03/04/2019,Nguyễn Thị Thất
10 giờ mà mất 5% là quá tốt rồi.,0,04/04/2019,Lạc
,0,,
"Sản phẩm chất lượng tốt, chụp hình đẹp, cảm ứng nhạy, đáp ứng tốt cho công việc văn phòng",5,03/04/2019,Anh Tú
,0,,
Tại s máy mới mua về sử dụng được 2 ngày. Máy ngày đầu máy vẫn bình thường . Rồi đến ngày thứ 2 thì máy tự nhiên tự sụp nguồn mở nguồn lên không được rồi nó hiện chữ        (lỗi) xong sụp nguồn tiếp ạ. Định đi đổi máy khác nhưng h lại lên đc ko hiểu s. Mong tggd phản hồi ạ,2,02/04/2019,Châu
mình hôm nay máy cũng tự sập nguồn hic,0,06/04/2019,hải yến
,0,,
,0,,
Sống 4g yếu bạn về 3g full ,0,13/05/2019,Ghét
,0,,
"Mới cập nhật phần mềm vá lỗi.  Mà mua tới h cả thág mấy rùi,  thấy dùng ok hết mà. Chỉ có mau hết pin thui..... 🙂🙂🙂",4,12/05/2019,Khánh phương
Nhìn hình nền bựa quá.,0,13/05/2019,Nam
Phần mềm vá lỗi đã có hả bạn,0,13/05/2019,Bình
,0,,
"quá ok.
tất cả đều ok.
ngoại trừ cái mở khóa vân tay quá kém so với dòng vân tay sau lưng như các dòng khác",5,10/05/2019,Vinh Thanh Thảo
,0,,
"Xin chào mọi người.vv.v.vv qua thời gian sử dụng sản phẩm samsung a50 được 1tháng 10 ngày em có một vài nhận xét như sau thứ nhất về nhược điểm  chước ạ 
1 về  giá thành  để so sánh về giá theo em thấy sản phẩm samsung a50 so với hãng khác gọi là trên trời  dưới đất vì samsung a50 quá đắt gần gấp đôi so với hãng khác trên thị trường bán 1 con bò mua đc samsung galasy a50 đó còn du 2 lến 3tr aa
2 về goại hình nếu tầm 7tr thì khung vỏ toàn bằng nhựa thì sẽ kém phần sang trọng nhiều hãng khác tầm 5tr dã có mặt lưng kính khung nhôm vvvvv mặt chước kg có j nổi bật so với hãng khác rất rễ nhầm lẫn 
3 về hiển thị nếu màn bị hư thay thế sẽ là cả 1 vấn đề  thay đc cái màn hình a50 sẽ mua đc 1 cái xaomi remix not 7 32g nếu xem phim thuyết minh phụ đề trên youtube nếu phóng toàn màn hình sẽ bị mất giòng phụ đề bên dưới
4 về cpu hay cấu hình đi . Quá thất vọng chíp 97... j đó kg nhớ rõ em mua về để chơi game nhưng ai gờ chơi liên quân mobile quá lang và giật giật kinh vãi chưởng luôn ạ   ping lên tầm  90 coi như phải gọi là sống chết mặc bay luôn rồi  những hãng khác chíp sngan gì đó lên 200 ping vẫn chơi đc còn thua con nokia 5 lên gần 200 ping vẫn chiến được chỉ hơi lang síu thôi mua về chiến game để leo rank ai ngờ hóa ra là đeo xuống 
 Rank  pubg lang gật khỏi phải bàn nếu chọn a50 để chiến game chắc sẽ là 1 cơn ác mộng và sẽ là   mega loss hay lên màn hình chính game liên quân   samsung a50 thua 20 trận ai đó cho ván thắng nào! Đó là 2 game phổ biến mình hay chơi   bây giờ mình chơi con đt iphon 6s kgo giám động tớia 50 
5 về  bảo mật  mọi người thấy thế nào về nhận diện khuôn mặt quá là nhạy luôn chơi chốn tìm thì quá đỉnh đeo nón cũng nhận ra được và đeo khẩu trang cũng phát hiện ra đc luôn cái này phối hợp với 113 hay 911 thì không có tên tội phạm nguy hiểm nào chốn thoát đôi lúc thằng em trai giơ lên chước mặt tạch phát mở khóa luôn nếu cảnh sát mà cầm samsung a50 đi bắt tội phạm có khi bắt nhầm em trai hay anh trai cũng nên còn vân tay tay thì wat tờ fac luôn nhập  3 vân tay cùng 1 ngón ra ngoài khóa để mở 10 lần xịt 7 lến 9 có khi 10 luôn rất mất thời gian
6. sóng 4 g rất kém lướt wep hay bị treo  sóng sánh kém mọi người thấy kg thi thoảng hay bị mất 1 sim phải khởi động lại máy mới có 2 sim trở lại 
7 cammera nếu chụp thiếu sáng hay ánh nắng yếu sẽ cho bạn 1 bức ảnh gần đen trắng 
8.pim 4000ma  mà hơi tụt nhanh
Vvvvvvv
Về ưu điểm đi đc cái nếu chụp đủ sáng rất chi là sắt nét sạc nhanh đầy loa to cầm nắm rất là thích không bị cấn tay vò cạnh làm bo tròn 
Sau đây là bài đánh giá của mình sau khi sử dụng sản phẩm samsung a50 
Rút ra đc 1 bài học sản phẩm đắt thiếu sang trọng cấu hình ngoại hình kém 
Bán 1 con bò mới mua đc em nó hối hận nhiều khi đã mua
Đọc kỹ chước khi mua cũng như chước khi sử dụng",1,10/05/2019,Hóa
"Màn hình hay bị giật lag, đang xài tự nhiên màn hình đen thui rồi tự sáng lên. Phải mở khóa lại mới sử dụng tiếp được. Vân tay chậm. Có khi cả 5 lần đều báo vân tay không khớp.",1,27/03/2019,Nhu
,0,,
"Mình mua về dùng 2 ngày thấy máy ok nhưng pin tụt nhanh, cảm biến vân tay hơi chậm",3,27/03/2019,Thiết Nguyễn
,0,,
Mạng yêu quá mỏng ss cap nhập phiên bản và loi và màu hết pin mạng 4 g fun sống mà vẫn cham,4,27/03/2019,Saom mai
,0,,
"Máy bắt sóng wifi, 3G,4G  kém quá vào game chơi không được gì hết,pin tụt nhanh, cảm thấy thất vọng",2,27/03/2019,Trường
,0,,
"Quá thất vọng về a50 máy hao bin quá mạng WiFi cũng yếu 
Vân tay dưới màn hình mở 5 sau lần mà ko dc
",1,27/03/2019,Hao
,0,,
"Thực sự mà nói sao vẫn có người chê nhỉ, Pin trâu, camera ổn, cấu hình tốt trong mức giá, máy đẹp. Có duy nhất nhược điểm là màn hình cứng mức độ 3, nên nếu ma sát mạnh vẫn xước.",5,10/05/2019,Quốc Huy
Do cách sử dụng đó bạn  cho dù samsung trqng bị chíp snapgon mới  hoặc chíp cấu hình mạnh  cũng  bị chê này no bạn ơi ,0,12/05/2019,Ghét
,0,,
Nói chung là mọi thứ ok môi nhân điện vân tay quá kém quét đến 5 lần mà cũng ko dc,3,10/05/2019,Văn đông
Đổi cái mới đi có nhiều máy bị lỗi t cũng bị đổi cái mới ok,0,12/05/2019,Anh
Đi đổi cái mới t cũng bị đổi rồi ok,0,12/05/2019,Anh
,0,,
Sp tốt. Vân tay cài 3 vân tay trên cùng 1 ngón sẽ nhận nhanh hơn. Camera trước hơi ảo ,4,09/05/2019,Trần thịnh
,0,,
"Mọi thứ đều OK, camera mức độ trung bình khá, chơi game tạm ổn, vân tay ko nhạy lắm, nhưng dc cái mở khóa khuôn mặt rất nhanh",5,07/05/2019,Trung
,0,,
"Dùng loạn cảm ứng nhiều bấm chữ ko chạy , loạn chữ , cơ bản ko mà dùng chán , máy samsung dòng A mà tệ",1,07/05/2019,Vũ hồng sơn
Tớ củnh vậy,0,08/05/2019,Tươi
tớ cũng bị,0,13/05/2019,Dương Khắc Định
,0,,
Cho mình bình luận cái nhe. Máy mới mua chưa được 2 giờ . Cài đặt đc 1 game. Để máy trong tình trạng chả có đụng tới máy tự rung rồi kêu như vẹt kêu ( ẹt ẹt ẹt ) rồi hiện tại là nguồn chả lên . Hiện tượng được gọi là chết con chuột . ,1,26/03/2019,Lê phước hải
Xin chia buồn. 😔,0,27/03/2019,Khac Phung
Đã bỏ ý định mua máy này. Mặc dù rất ngóng chờ.,0,27/03/2019,minh
,0,,
"Qua 3 ngày sử dụng có nhận xét:
- ưu điểm: màn hình ok,máy mỏng rất tuyệt vời đúng điểm mình thích,camera ok nhưng mình thấy không đẹp bằng hãng oppo,mặt sau cầm ôm tay,nhận diện khuôn mặt ok.

- Nhược điểm: mặt lưng bám vân tay kinh khủng nên phải dùng ốp lưng,mở khóa vân tay chậm kjnh khủng,kèm theo nhận vân kém ,4-5 lần vẫn chưa mở được,,pin 4000mah mà hụt nhanh,không chạy ẩn ứng dụng gì mà 1 đêm hụt 20% pin,trước đó mình dùng iphone qua 1 đêm chỉ hụt 3% pin,bắt wifi kém quá trời so vs những dòng khác như iphone,oppo,...thậm chí đôi 3 vạch sóng wifi mà không load nổi gì luôn,trong khi đó máy khác chạy ầm ầm,chơi game giật đùng đùng,nhắn tin  phím chạy linh tinh.
Tóm lại mình thấy chỉ được bề ngoài,chứ không ổn bằng dòng khác trong tầm phân khúc,dùng 3 ngày thấy chán luôn",3,26/03/2019,Mềnh triệu
giống 1 tổng hợp những nhận xét bên dưới,0,26/03/2019,Anh Nhat
TIỀN NÀO CỦA ĐẤY,0,27/03/2019,NGUYỄN VĂN TINH
đang dìm hàng hả,0,27/03/2019,hihi
,0,,
,0,,
"Rất tuyệt vời.🌼🌼🌼🌼🌼🌼🌼🌼🌼Ko còn j bằng a50.Thiết kế đệp,sang,dễ sử dụng.😚😚",5,06/05/2019,Lê Kim Bảo Châu
,0,,
Mình mới mua ở tgdd.thấy về wifi và 4g mạnh hơn máy iphone đang dùng mà sao nhiều người bảo yếu,5,06/05/2019,Vo van thong
,0,,
"Máy tốt, khá ổn trong tầm giá. Thiết kế đẹp, sang trọng. Tuy nhiên phần camera sau khá thất vọng, dù bắt sáng tốt vs live focus và góc rộng nhưng ảnh lại có chất lượng khá kém, phóng ra nát không tưởng tượng được, theo cá nhân thấy con J2 prime có thể ăn khoảng phóng ảnh này. Nhân viên phục vụ tận tình, vui vẻ. Rất ưng ý.",5,05/05/2019,Lương Công Đỉnh
